Auftrag_ID,Datum,Kunde / Firma,Adresse Start,Adresse Ziel,Transport,Zusatztechnik,Kilometer,Kraftstoffverbrauch_Liter,Anzahl Möbelpacker,Arbeitsstunden Möbelpacker,Auftragsdauer_Stunden,Preis_EUR,Notizen
2279,2025-12-03,Eventtechnik Elbe GmbH,"Bahnhofstraße 26, Buxtehude","Bahnhofstraße 97, Hamburg-Bergedorf",gemieteter 12t LKW mit Fahrer,Möbellift,112,10.1,0,0.0,0.8,168.71,Möbellift
2280,2025-12-03,GreenMarket GmbH,"Kirchenallee 51, Norderstedt","Bahnhofstraße 103, Pinneberg",gemieteter 12t LKW mit Fahrer,,73,12.15,1,4.4,5.8,447.3,
2281,2025-12-03,Küchenstudio Altona,"Mühlenweg 118, Ahrensburg","Hauptstraße 15, Buxtehude",eigener 7.5t LKW,Hubwagen,32,4.83,1,3.7,5.2,411.58,Hubwagen
2282,2025-12-04,Peter Hansen,"Industriestraße 6, Reinbek","Bergstraße 5, Hamburg-Wandsbek",gemieteter Transporter mit Fahrer,,58,9.21,4,1.8,4.8,490.4,
2283,2025-12-04,Fischer & Partner Büroservice,"Bergstraße 94, Stade","Bahnhofstraße 32, Hamburg-Nord",gemieteter Transporter mit Fahrer,Gabelstapler gemietet,61,6.55,0,0.0,1.6,141.39,Gabelstapler gemietet
2284,2025-12-04,Anna Becker,"Feldweg 100, Hamburg-Nord","Bergstraße 17, Buxtehude",eigener 7.5t LKW,Möbellift,76,8.6,0,0.0,0.7,194.2,Möbellift
2285,2025-12-04,Anna Becker,"Industriestraße 55, Hamburg-Bergedorf","Hafenstraße 100, Hamburg-Harburg",eigener 7.5t LKW,Hubwagen,7,1.2,4,4.0,5.3,649.56,Hubwagen
2286,2025-12-04,Julia Neumann,"Hauptstraße 105, Stade","Mühlenweg 11, Hamburg-Eimsbüttel",gemieteter Transporter mit Fahrer,Möbellift,7,1.23,2,6.1,8.5,521.24,Möbellift
2287,2025-12-05,StartupDock Hamburg,"Elbchaussee 72, Ahrensburg","Kirchenallee 78, Hamburg-Wandsbek",eigener Transporter,Hubwagen,77,10.83,3,6.4,8.3,770.31,Hubwagen
2288,2025-12-05,Küchenstudio Altona,"Feldweg 10, Stade","Industriestraße 15, Ahrensburg",gemieteter Transporter mit Fahrer,Möbellift,99,9.67,2,3.1,5.7,558.56,Möbellift
2289,2025-12-05,Martin Schulz,"Bergstraße 8, Hamburg-Nord","Kirchenallee 72, Stade",eigener Transporter,,23,4.0,3,2.8,4.6,514.6,
2290,2025-12-05,Julia Neumann,"Lange Reihe 4, Hamburg-Harburg","Lange Reihe 45, Hamburg-Harburg",gemieteter 12t LKW mit Fahrer,Gabelstapler gemietet,25,2.39,0,0.0,2.0,111.81,Gabelstapler gemietet
2291,2025-12-05,Lena Vogt,"Industriestraße 75, Hamburg-Wandsbek","Feldweg 67, Stade",eigener Transporter,Gabelstapler gemietet,84,10.54,3,1.6,4.4,527.06,Gabelstapler gemietet
2292,2025-12-05,Anna Becker,"Bahnhofstraße 95, Hamburg-Altona","Elbchaussee 76, Norderstedt",eigener 7.5t LKW,Hubwagen,87,10.71,3,6.7,7.7,753.92,Hubwagen
2293,2025-12-05,Peter Hansen,"Lange Reihe 71, Stade","Bahnhofstraße 18, Ahrensburg",gemieteter Transporter mit Fahrer,Möbellift,112,14.35,0,0.0,1.8,215.39,Möbellift
2294,2025-12-06,Thomas Krüger,"Lange Reihe 55, Hamburg-Eimsbüttel","Kirchenallee 18, Hamburg-Harburg",gemieteter 12t LKW mit Fahrer,Hubwagen,76,8.02,0,0.0,1.4,176.7,Hubwagen
2295,2025-12-06,Nordlicht Möbelhandel,"Feldweg 55, Hamburg-Altona","Lange Reihe 43, Hamburg-Eimsbüttel",eigener Transporter,,90,12.66,1,3.2,4.3,463.78,
2296,2025-12-06,Küchenstudio Altona,"Bahnhofstraße 15, Hamburg-Eimsbüttel","Hauptstraße 40, Reinbek",gemieteter 12t LKW mit Fahrer,Gabelstapler gemietet,15,1.95,1,7.6,8.5,436.03,Gabelstapler gemietet
2297,2025-12-06,Lena Vogt,"Bahnhofstraße 67, Stade","Bergstraße 88, Hamburg-Eimsbüttel",eigener 7.5t LKW,Gabelstapler gemietet,90,11.99,3,3.0,5.1,620.59,Gabelstapler gemietet
2298,2025-12-06,Peter Hansen,"Hauptstraße 12, Hamburg-Wandsbek","Bergstraße 42, Hamburg-Altona",eigener 7.5t LKW,Gabelstapler gemietet,7,0.9,2,7.5,10.3,571.17,Gabelstapler gemietet
2299,2025-12-06,IT-Service Elbe,"Hafenstraße 20, Buxtehude","Hauptstraße 41, Hamburg-Altona",gemieteter 12t LKW mit Fahrer,Hubwagen,108,17.72,2,1.5,3.8,494.73,Hubwagen
2300,2025-12-06,Thomas Krüger,"Bergstraße 11, Wedel","Hauptstraße 50, Ahrensburg",eigener Transporter,,75,10.79,3,5.1,6.0,718.35,
2301,2025-12-07,Peter Hansen,"Industriestraße 44, Hamburg-Nord","Hauptstraße 117, Hamburg-Wandsbek",gemieteter 12t LKW mit Fahrer,Möbellift,115,14.84,2,5.0,8.0,642.95,Möbellift
2302,2025-12-07,Fischer & Partner Büroservice,"Mühlenweg 46, Hamburg-Eimsbüttel","Mühlenweg 62, Reinbek",gemieteter Transporter mit Fahrer,,33,5.83,4,4.4,7.0,705.89,
2303,2025-12-07,Katrin Albrecht,"Elbchaussee 3, Hamburg-Nord","Lange Reihe 98, Buxtehude",eigener 7.5t LKW,Möbellift,86,10.77,1,4.8,6.8,516.5,Möbellift
2304,2025-12-07,Thomas Krüger,"Hafenstraße 29, Norderstedt","Elbchaussee 98, Reinbek",gemieteter 12t LKW mit Fahrer,Hubwagen,116,15.6,0,0.0,2.4,223.87,Hubwagen
2305,2025-12-07,Anna Becker,"Hauptstraße 31, Hamburg-Wandsbek","Hafenstraße 35, Stade",gemieteter 12t LKW mit Fahrer,Hubwagen,25,4.06,1,5.3,7.8,467.65,Hubwagen
2306,2025-12-08,Peter Hansen,"Elbchaussee 119, Norderstedt","Lange Reihe 94, Norderstedt",eigener 7.5t LKW,,71,8.53,4,4.4,6.3,759.64,
2307,2025-12-08,Nina Krause,"Feldweg 98, Hamburg-Harburg","Kirchenallee 70, Pinneberg",gemieteter Transporter mit Fahrer,Hubwagen,64,6.88,3,3.0,4.9,566.09,Hubwagen
2308,2025-12-08,Thomas Krüger,"Feldweg 75, Hamburg-Wandsbek","Elbchaussee 41, Hamburg-Bergedorf",gemieteter 12t LKW mit Fahrer,Hubwagen,102,9.96,3,4.6,5.2,683.25,Hubwagen
2309,2025-12-08,Julia Neumann,"Mühlenweg 66, Pinneberg","Hauptstraße 4, Ahrensburg",eigener 7.5t LKW,Hubwagen,92,9.13,1,6.1,24.3,533.47,Mehrtagiger Auftrag (z.B. Lagerumzug / LKW manuell beladen)
2310,2025-12-08,StartupDock Hamburg,"Mühlenweg 25, Norderstedt","Hauptstraße 44, Pinneberg",eigener 7.5t LKW,Möbellift,86,9.49,0,0.0,2.4,197.9,Möbellift
2311,2025-12-08,StartupDock Hamburg,"Kirchenallee 81, Wedel","Kirchenallee 17, Ahrensburg",gemieteter Transporter mit Fahrer,Gabelstapler gemietet,7,0.65,2,2.8,3.9,434.99,Gabelstapler gemietet
2312,2025-12-08,Katrin Albrecht,"Kirchenallee 116, Hamburg-Eimsbüttel","Industriestraße 74, Buxtehude",eigener Transporter,,60,6.76,4,7.4,9.3,896.71,
2313,2025-12-08,Sven Richter,"Industriestraße 26, Hamburg-Altona","Mühlenweg 46, Hamburg-Bergedorf",eigener Transporter,,52,8.06,4,3.1,4.3,642.45,
2314,2025-12-09,Sven Richter,"Bergstraße 94, Buxtehude","Hafenstraße 117, Hamburg-Wandsbek",eigener Transporter,,25,4.0,0,0.0,1.0,84.13,
2315,2025-12-09,Sven Richter,"Mühlenweg 35, Hamburg-Altona","Elbchaussee 41, Hamburg-Altona",eigener 7.5t LKW,Gabelstapler gemietet,77,8.52,3,4.4,5.9,646.78,Gabelstapler gemietet
2316,2025-12-09,IT-Service Elbe,"Kirchenallee 59, Hamburg-Altona","Elbchaussee 52, Wedel",gemieteter 12t LKW mit Fahrer,,86,13.98,4,4.2,5.9,688.41,
2317,2025-12-09,HafenLogistik HH,"Bahnhofstraße 52, Buxtehude","Kirchenallee 109, Stade",eigener Transporter,Gabelstapler gemietet,9,1.27,0,0.0,2.7,71.19,Gabelstapler gemietet
2318,2025-12-09,Lena Vogt,"Mühlenweg 28, Hamburg-Eimsbüttel","Mühlenweg 116, Hamburg-Harburg",gemieteter Transporter mit Fahrer,Gabelstapler gemietet,57,5.93,2,6.1,8.3,581.27,Gabelstapler gemietet
2319,2025-12-10,Bäckerei Nord GmbH,"Lange Reihe 97, Pinneberg","Lange Reihe 67, Hamburg-Wandsbek",gemieteter Transporter mit Fahrer,Gabelstapler gemietet,112,10.9,3,3.2,5.5,640.13,Gabelstapler gemietet
2320,2025-12-10,Eventtechnik Elbe GmbH,"Kirchenallee 78, Hamburg-Harburg","Elbchaussee 45, Hamburg-Bergedorf",gemieteter Transporter mit Fahrer,,69,10.0,1,2.0,5.0,445.2,
2321,2025-12-10,Martin Schulz,"Elbchaussee 24, Stade","Feldweg 49, Stade",gemieteter 12t LKW mit Fahrer,,51,7.92,3,4.1,5.1,566.81,
2322,2025-12-10,Julia Neumann,"Industriestraße 19, Hamburg-Harburg","Lange Reihe 77, Stade",eigener 7.5t LKW,Gabelstapler gemietet,94,12.31,3,7.2,10.1,798.98,Gabelstapler gemietet
2323,2025-12-10,StartupDock Hamburg,"Mühlenweg 63, Reinbek","Industriestraße 42, Ahrensburg",gemieteter Transporter mit Fahrer,Hubwagen,44,4.1,2,2.6,4.5,500.16,Hubwagen
2324,2025-12-11,Lagerhaus Barmbek,"Hauptstraße 99, Ahrensburg","Industriestraße 55, Norderstedt",gemieteter 12t LKW mit Fahrer,Möbellift,120,11.38,2,2.6,3.3,577.32,Möbellift
2325,2025-12-11,Anna Becker,"Industriestraße 25, Norderstedt","Bahnhofstraße 77, Norderstedt",eigener 7.5t LKW,,93,14.53,4,3.1,4.8,621.96,
2326,2025-12-11,Lagerhaus Barmbek,"Industriestraße 110, Hamburg-Nord","Bergstraße 59, Pinneberg",eigener 7.5t LKW,Gabelstapler gemietet,21,3.47,3,3.6,4.6,578.02,Gabelstapler gemietet
2327,2025-12-11,Küchenstudio Altona,"Hafenstraße 93, Reinbek","Elbchaussee 111, Ahrensburg",gemieteter Transporter mit Fahrer,Hubwagen,50,5.11,4,7.3,9.5,896.33,Hubwagen
2328,2025-12-11,HafenLogistik HH,"Industriestraße 59, Reinbek","Hauptstraße 108, Hamburg-Harburg",gemieteter 12t LKW mit Fahrer,,73,7.38,3,6.2,8.9,743.52,
2329,2025-12-11,Sven Richter,"Feldweg 18, Reinbek","Lange Reihe 79, Pinneberg",eigener Transporter,Hubwagen,93,10.99,0,0.0,2.9,174.82,Hubwagen
2330,2025-12-11,Julia Neumann,"Hafenstraße 74, Hamburg-Eimsbüttel","Hauptstraße 110, Stade",gemieteter 12t LKW mit Fahrer,,20,2.63,4,6.7,21.7,786.91,Mehrtagiger Auftrag (z.B. Lagerumzug / LKW manuell beladen)
2331,2025-12-12,Anna Becker,"Elbchaussee 38, Stade","Industriestraße 75, Norderstedt",gemieteter Transporter mit Fahrer,Gabelstapler gemietet,87,14.38,4,6.2,7.5,845.18,Gabelstapler gemietet
2332,2025-12-12,Fischer & Partner Büroservice,"Kirchenallee 13, Pinneberg","Hauptstraße 114, Buxtehude",eigener Transporter,Hubwagen,102,12.72,2,6.3,8.6,700.01,Hubwagen
2333,2025-12-12,Uwe Hartmann,"Feldweg 8, Hamburg-Bergedorf","Mühlenweg 53, Hamburg-Bergedorf",eigener 7.5t LKW,Gabelstapler gemietet,92,14.53,1,7.7,8.5,606.7,Gabelstapler gemietet
2334,2025-12-12,StartupDock Hamburg,"Industriestraße 87, Norderstedt","Bergstraße 35, Pinneberg",gemieteter 12t LKW mit Fahrer,Möbellift,81,7.75,4,5.5,6.1,852.78,Möbellift
2335,2025-12-12,StartupDock Hamburg,"Mühlenweg 115, Norderstedt","Feldweg 18, Reinbek",gemieteter 12t LKW mit Fahrer,,96,16.98,1,6.6,7.9,531.65,
2336,2025-12-13,Julia Neumann,"Lange Reihe 116, Hamburg-Harburg","Lange Reihe 87, Buxtehude",eigener Transporter,Gabelstapler gemietet,34,4.16,1,4.4,7.0,409.13,Gabelstapler gemietet
2337,2025-12-13,Thomas Krüger,"Feldweg 78, Hamburg-Wandsbek","Kirchenallee 117, Hamburg-Nord",eigener Transporter,Möbellift,70,11.31,3,6.4,7.4,735.69,Möbellift
2338,2025-12-13,Eventtechnik Elbe GmbH,"Bahnhofstraße 54, Hamburg-Nord","Bahnhofstraße 86, Wedel",eigener Transporter,Hubwagen,60,7.18,3,4.7,5.8,660.02,Hubwagen
2339,2025-12-13,Eventtechnik Elbe GmbH,"Bahnhofstraße 103, Wedel","Bergstraße 52, Hamburg-Harburg",eigener 7.5t LKW,Gabelstapler gemietet,19,2.52,0,0.0,2.0,105.27,Gabelstapler gemietet
2340,2025-12-13,Julia Neumann,"Kirchenallee 6, Wedel","Hafenstraße 9, Hamburg-Eimsbüttel",eigener Transporter,,9,1.36,0,0.0,2.3,72.01,
2341,2025-12-13,Sven Richter,"Feldweg 93, Hamburg-Harburg","Bergstraße 51, Reinbek",eigener Transporter,Gabelstapler gemietet,68,7.65,1,2.4,2.9,470.86,Gabelstapler gemietet
2342,2025-12-13,Bäckerei Nord GmbH,"Hafenstraße 102, Hamburg-Altona","Hauptstraße 102, Hamburg-Bergedorf",eigener Transporter,,8,1.27,4,4.0,6.6,629.74,
2343,2025-12-14,Anna Becker,"Lange Reihe 110, Hamburg-Wandsbek","Elbchaussee 45, Hamburg-Harburg",eigener 7.5t LKW,Gabelstapler gemietet,59,7.09,3,2.1,3.3,532.13,Gabelstapler gemietet
2344,2025-12-14,IT-Service Elbe,"Elbchaussee 61, Pinneberg","Bergstraße 61, Hamburg-Wandsbek",eigener Transporter,Gabelstapler gemietet,9,1.34,1,8.0,9.8,460.03,Gabelstapler gemietet
2345,2025-12-14,Nordlicht Möbelhandel,"Lange Reihe 63, Stade","Kirchenallee 51, Pinneberg",gemieteter 12t LKW mit Fahrer,Hubwagen,79,10.51,3,5.6,7.6,723.17,Hubwagen
2346,2025-12-14,Sven Richter,"Hafenstraße 102, Pinneberg","Hauptstraße 45, Hamburg-Nord",eigener 7.5t LKW,Hubwagen,57,7.56,1,7.4,8.7,525.43,Hubwagen
2347,2025-12-14,Thomas Krüger,"Lange Reihe 72, Hamburg-Harburg","Feldweg 47, Hamburg-Eimsbüttel",gemieteter 12t LKW mit Fahrer,Gabelstapler gemietet,48,7.66,1,3.9,5.2,453.85,Gabelstapler gemietet
2348,2025-12-14,Peter Hansen,"Elbchaussee 113, Reinbek","Feldweg 24, Ahrensburg",gemieteter Transporter mit Fahrer,Hubwagen,82,14.13,4,3.2,4.6,676.31,Hubwagen
2349,2025-12-14,Martin Schulz,"Mühlenweg 114, Stade","Hafenstraße 67, Hamburg-Harburg",eigener Transporter,Hubwagen,31,2.85,0,0.0,0.6,125.63,Hubwagen
2350,2025-12-15,Nina Krause,"Kirchenallee 42, Hamburg-Eimsbüttel","Bergstraße 70, Pinneberg",gemieteter 12t LKW mit Fahrer,Hubwagen,67,9.88,2,5.4,6.1,571.54,Hubwagen
2351,2025-12-15,Uwe Hartmann,"Kirchenallee 60, Hamburg-Altona","Hafenstraße 69, Ahrensburg",eigener 7.5t LKW,Möbellift,63,7.97,0,0.0,2.0,128.32,Möbellift
2352,2025-12-15,Peter Hansen,"Lange Reihe 79, Hamburg-Wandsbek","Bahnhofstraße 19, Ahrensburg",gemieteter 12t LKW mit Fahrer,Gabelstapler gemietet,98,13.31,4,4.4,6.9,717.32,Gabelstapler gemietet
2353,2025-12-15,Uwe Hartmann,"Elbchaussee 115, Reinbek","Elbchaussee 17, Hamburg-Wandsbek",eigener 7.5t LKW,Gabelstapler gemietet,26,4.15,3,3.8,5.3,571.84,Gabelstapler gemietet
2354,2025-12-15,Nordlicht Möbelhandel,"Industriestraße 18, Hamburg-Harburg","Bahnhofstraße 102, Hamburg-Harburg",eigener 7.5t LKW,Gabelstapler gemietet,8,1.05,1,5.5,6.2,456.17,Gabelstapler gemietet
2355,2025-12-15,Thomas Krüger,"Bergstraße 119, Wedel","Mühlenweg 82, Hamburg-Bergedorf",gemieteter Transporter mit Fahrer,,115,17.75,1,3.4,5.2,504.02,
2356,2025-12-15,Uwe Hartmann,"Lange Reihe 29, Stade","Mühlenweg 17, Ahrensburg",eigener 7.5t LKW,,54,7.87,1,5.9,7.7,489.21,
2357,2025-12-15,Thomas Krüger,"Kirchenallee 102, Hamburg-Eimsbüttel","Kirchenallee 67, Buxtehude",gemieteter Transporter mit Fahrer,Gabelstapler gemietet,96,16.09,0,0.0,1.6,208.24,Gabelstapler gemietet
2358,2025-12-16,Martin Schulz,"Feldweg 105, Norderstedt","Hafenstraße 20, Hamburg-Wandsbek",gemieteter 12t LKW mit Fahrer,Gabelstapler gemietet,76,10.78,4,2.4,4.2,581.39,Gabelstapler gemietet
2359,2025-12-16,Nina Krause,"Hafenstraße 64, Pinneberg","Kirchenallee 56, Wedel",gemieteter Transporter mit Fahrer,Gabelstapler gemietet,55,5.71,2,1.7,2.6,436.41,Gabelstapler gemietet
2360,2025-12-16,Sven Richter,"Hauptstraße 83, Norderstedt","Bahnhofstraße 9, Ahrensburg",gemieteter Transporter mit Fahrer,Hubwagen,21,1.93,3,6.1,7.0,674.73,Hubwagen
2361,2025-12-16,Eventtechnik Elbe GmbH,"Lange Reihe 93, Hamburg-Harburg","Lange Reihe 58, Pinneberg",eigener 7.5t LKW,Hubwagen,99,16.67,3,3.5,4.6,609.44,Hubwagen
2362,2025-12-16,Thomas Krüger,"Feldweg 102, Stade","Industriestraße 68, Norderstedt",gemieteter 12t LKW mit Fahrer,Gabelstapler gemietet,27,4.11,0,0.0,23.9,126.36,Mehrtagiger Auftrag (z.B. Lagerumzug / LKW manuell beladen)
2363,2025-12-16,Katrin Albrecht,"Lange Reihe 73, Buxtehude","Kirchenallee 49, Pinneberg",gemieteter 12t LKW mit Fahrer,Hubwagen,75,12.56,1,4.6,6.5,498.15,Hubwagen
2364,2025-12-16,Lagerhaus Barmbek,"Mühlenweg 111, Norderstedt","Industriestraße 35, Stade",eigener 7.5t LKW,,65,6.33,0,0.0,2.5,182.81,
2365,2025-12-16,IT-Service Elbe,"Industriestraße 12, Ahrensburg","Mühlenweg 117, Hamburg-Harburg",gemieteter 12t LKW mit Fahrer,Möbellift,99,8.94,3,6.7,7.9,771.38,Möbellift
2366,2025-12-17,Thomas Krüger,"Mühlenweg 88, Hamburg-Wandsbek","Feldweg 96, Pinneberg",gemieteter Transporter mit Fahrer,Gabelstapler gemietet,26,2.75,1,4.3,26.0,453.45,Mehrtagiger Auftrag (z.B. Lagerumzug / LKW manuell beladen)
2367,2025-12-17,HafenLogistik HH,"Elbchaussee 105, Hamburg-Harburg","Mühlenweg 51, Hamburg-Eimsbüttel",gemieteter Transporter mit Fahrer,Hubwagen,88,13.27,1,4.7,7.2,540.52,Hubwagen
2368,2025-12-17,IT-Service Elbe,"Hafenstraße 61, Hamburg-Harburg","Kirchenallee 57, Reinbek",gemieteter Transporter mit Fahrer,,18,2.0,0,0.0,2.3,130.17,
2369,2025-12-17,Lagerhaus Barmbek,"Bergstraße 101, Hamburg-Eimsbüttel","Bergstraße 89, Ahrensburg",gemieteter Transporter mit Fahrer,Möbellift,116,17.98,2,4.1,4.9,588.75,Möbellift
2370,2025-12-17,Uwe Hartmann,"Industriestraße 46, Hamburg-Bergedorf","Industriestraße 6, Hamburg-Bergedorf",gemieteter 12t LKW mit Fahrer,,110,13.67,1,2.1,3.7,496.0,
2371,2025-12-17,Eventtechnik Elbe GmbH,"Feldweg 72, Buxtehude","Lange Reihe 4, Reinbek",gemieteter Transporter mit Fahrer,Gabelstapler gemietet,68,10.8,1,2.9,4.6,440.41,Gabelstapler gemietet
2372,2025-12-17,Nina Krause,"Lange Reihe 86, Ahrensburg","Mühlenweg 77, Reinbek",gemieteter 12t LKW mit Fahrer,,64,8.6,0,0.0,1.0,147.31,
2373,2025-12-18,Peter Hansen,"Elbchaussee 118, Pinneberg","Bahnhofstraße 105, Hamburg-Wandsbek",gemieteter 12t LKW mit Fahrer,Hubwagen,106,18.05,3,2.5,3.8,583.71,Hubwagen
2374,2025-12-18,Katrin Albrecht,"Hafenstraße 116, Buxtehude","Hauptstraße 83, Stade",gemieteter Transporter mit Fahrer,,102,11.96,4,2.2,2.9,638.76,
2375,2025-12-18,Uwe Hartmann,"Mühlenweg 109, Reinbek","Lange Reihe 29, Hamburg-Harburg",gemieteter Transporter mit Fahrer,,119,14.63,4,7.0,9.8,966.61,
2376,2025-12-18,Küchenstudio Altona,"Elbchaussee 84, Reinbek","Elbchaussee 106, Reinbek",gemieteter Transporter mit Fahrer,Gabelstapler gemietet,115,12.32,3,3.2,5.1,639.65,Gabelstapler gemietet
2377,2025-12-18,Lena Vogt,"Hafenstraße 45, Hamburg-Eimsbüttel","Elbchaussee 27, Hamburg-Altona",eigener Transporter,,80,14.08,3,6.9,8.1,778.18,
2378,2025-12-18,Lena Vogt,"Lange Reihe 80, Pinneberg","Elbchaussee 28, Hamburg-Wandsbek",eigener Transporter,Gabelstapler gemietet,70,11.1,4,3.4,4.8,626.47,Gabelstapler gemietet
2379,2025-12-18,Bäckerei Nord GmbH,"Mühlenweg 45, Hamburg-Harburg","Elbchaussee 8, Pinneberg",eigener Transporter,Möbellift,65,9.49,1,3.9,6.8,497.37,Möbellift
2380,2025-12-18,Fischer & Partner Büroservice,"Kirchenallee 16, Pinneberg","Mühlenweg 15, Hamburg-Nord",gemieteter Transporter mit Fahrer,Hubwagen,31,5.26,4,7.1,9.7,864.45,Hubwagen
2381,2025-12-19,Thomas Krüger,"Bergstraße 108, Hamburg-Bergedorf","Mühlenweg 26, Hamburg-Eimsbüttel",gemieteter Transporter mit Fahrer,Gabelstapler gemietet,82,14.72,0,0.0,1.7,143.47,Gabelstapler gemietet
2382,2025-12-19,StartupDock Hamburg,"Bergstraße 116, Hamburg-Altona","Hauptstraße 94, Pinneberg",eigener Transporter,Hubwagen,56,6.02,3,2.5,4.4,493.53,Hubwagen
2383,2025-12-19,Anna Becker,"Elbchaussee 8, Ahrensburg","Mühlenweg 102, Hamburg-Altona",eigener 7.5t LKW,,59,10.14,2,2.7,4.3,507.34,
2384,2025-12-19,Martin Schulz,"Industriestraße 13, Hamburg-Altona","Bahnhofstraße 12, Wedel",gemieteter Transporter mit Fahrer,Gabelstapler gemietet,105,13.49,0,0.0,0.6,199.27,Gabelstapler gemietet
2385,2025-12-19,Uwe Hartmann,"Mühlenweg 66, Hamburg-Bergedorf","Mühlenweg 33, Wedel",eigener Transporter,,68,11.25,4,5.5,7.2,799.27,
2386,2025-12-19,Eventtechnik Elbe GmbH,"Bergstraße 56, Ahrensburg","Elbchaussee 31, Pinneberg",eigener 7.5t LKW,Möbellift,106,13.35,4,4.7,6.8,764.47,Möbellift
2387,2025-12-19,Julia Neumann,"Mühlenweg 113, Hamburg-Harburg","Bahnhofstraße 38, Hamburg-Altona",gemieteter 12t LKW mit Fahrer,Möbellift,43,6.5,2,5.7,6.7,594.97,Möbellift
2388,2025-12-19,Fischer & Partner Büroservice,"Kirchenallee 4, Ahrensburg","Bahnhofstraße 77, Hamburg-Bergedorf",eigener 7.5t LKW,Gabelstapler gemietet,47,4.57,4,6.7,9.4,828.92,Gabelstapler gemietet
2389,2025-12-20,Julia Neumann,"Hafenstraße 104, Wedel","Feldweg 21, Hamburg-Altona",gemieteter Transporter mit Fahrer,Möbellift,112,16.06,1,3.9,5.5,564.44,Möbellift
2390,2025-12-20,IT-Service Elbe,"Elbchaussee 17, Hamburg-Harburg","Lange Reihe 53, Norderstedt",gemieteter 12t LKW mit Fahrer,Möbellift,39,4.82,4,6.2,8.0,845.56,Möbellift
2391,2025-12-20,Fischer & Partner Büroservice,"Bergstraße 55, Hamburg-Nord","Industriestraße 19, Hamburg-Eimsbüttel",gemieteter 12t LKW mit Fahrer,Gabelstapler gemietet,10,1.5,1,6.1,7.3,451.2,Gabelstapler gemietet
2392,2025-12-20,Lena Vogt,"Feldweg 47, Norderstedt","Hafenstraße 15, Buxtehude",gemieteter 12t LKW mit Fahrer,Hubwagen,22,2.01,4,2.8,28.2,520.78,Mehrtagiger Auftrag (z.B. Lagerumzug / LKW manuell beladen)
2393,2025-12-20,GreenMarket GmbH,"Mühlenweg 59, Pinneberg","Feldweg 119, Hamburg-Eimsbüttel",eigener 7.5t LKW,Gabelstapler gemietet,85,8.08,2,2.8,5.6,530.51,Gabelstapler gemietet
2394,2025-12-20,Anna Becker,"Feldweg 109, Stade","Lange Reihe 14, Pinneberg",eigener 7.5t LKW,,91,16.37,3,2.0,4.1,506.92,
2395,2025-12-20,Lagerhaus Barmbek,"Kirchenallee 44, Wedel","Mühlenweg 8, Pinneberg",gemieteter 12t LKW mit Fahrer,Möbellift,46,5.17,0,0.0,1.1,147.1,Möbellift
2396,2025-12-21,Thomas Krüger,"Hauptstraße 43, Hamburg-Harburg","Bergstraße 95, Reinbek",gemieteter 12t LKW mit Fahrer,Möbellift,20,1.83,0,0.0,3.0,117.5,Möbellift
2397,2025-12-21,HafenLogistik HH,"Mühlenweg 46, Hamburg-Wandsbek","Mühlenweg 6, Ahrensburg",eigener Transporter,Gabelstapler gemietet,70,12.53,1,2.2,4.6,440.94,Gabelstapler gemietet
2398,2025-12-21,Peter Hansen,"Feldweg 69, Hamburg-Bergedorf","Bahnhofstraße 38, Hamburg-Harburg",eigener Transporter,Möbellift,83,10.3,4,2.3,4.8,582.14,Möbellift
2399,2025-12-21,Eventtechnik Elbe GmbH,"Bahnhofstraße 85, Buxtehude","Lange Reihe 93, Ahrensburg",eigener Transporter,Gabelstapler gemietet,108,13.84,0,0.0,2.7,226.57,Gabelstapler gemietet
2400,2025-12-21,Martin Schulz,"Industriestraße 83, Stade","Hafenstraße 11, Hamburg-Bergedorf",eigener 7.5t LKW,Gabelstapler gemietet,5,0.52,0,0.0,2.1,106.32,Gabelstapler gemietet
2401,2025-12-21,IT-Service Elbe,"Elbchaussee 94, Ahrensburg","Lange Reihe 109, Stade",gemieteter Transporter mit Fahrer,Möbellift,110,10.27,0,0.0,2.9,174.68,Möbellift
2402,2025-12-21,Lagerhaus Barmbek,"Bergstraße 38, Buxtehude","Hafenstraße 43, Buxtehude",eigener Transporter,Gabelstapler gemietet,37,4.03,4,6.4,7.9,834.0,Gabelstapler gemietet
2403,2025-12-21,Küchenstudio Altona,"Mühlenweg 54, Buxtehude","Elbchaussee 54, Hamburg-Eimsbüttel",eigener Transporter,Hubwagen,45,5.04,4,7.7,9.7,964.96,Hubwagen
2404,2025-12-22,StartupDock Hamburg,"Hafenstraße 120, Hamburg-Altona","Industriestraße 15, Wedel",eigener Transporter,Gabelstapler gemietet,63,11.3,3,7.3,9.7,805.0,Gabelstapler gemietet
2405,2025-12-22,Thomas Krüger,"Hauptstraße 114, Stade","Hafenstraße 55, Wedel",eigener 7.5t LKW,Hubwagen,46,7.25,1,2.9,4.1,461.94,Hubwagen
2406,2025-12-22,Fischer & Partner Büroservice,"Bahnhofstraße 15, Norderstedt","Hauptstraße 18, Buxtehude",eigener 7.5t LKW,,28,2.69,2,3.8,5.2,486.13,
2407,2025-12-22,Sven Richter,"Bergstraße 50, Reinbek","Mühlenweg 72, Hamburg-Altona",eigener Transporter,,86,11.63,2,7.1,9.9,693.25,
